date_time,platform,song_id,user_id
2019-05-25,desktop,1081,1563
2019-05-09,desktop,1860,741
2019-05-27,app,1006,1832
2019-05-28,mobile,1502,427
2019-05-06,app,1410,1542
2019-05-12,desktop,228,32
2019-05-04,desktop,1493,252
2019-05-21,app,332,1913
2019-05-26,mobile,847,177
2019-05-29,mobile,1092,626
2019-05-03,app,1025,862
2019-05-11,desktop,454,156
2019-05-19,app,1237,1835
2019-05-11,desktop,833,439
2019-05-24,app,126,1326
2019-05-22,app,1627,1179
2019-05-14,mobile,395,536
2019-05-18,app,1413,1364
2019-05-06,app,1244,194
2019-05-05,app,775,1349
2019-05-07,app,462,294
2019-05-05,mobile,1120,694
2019-05-02,app,338,1354
2019-05-19,mobile,172,372
2019-05-28,app,1469,127
2019-05-14,app,1754,1538
2019-05-24,app,672,23
2019-05-06,desktop,555,569
2019-05-04,desktop,1152,485
2019-05-25,app,1109,1554
2019-05-27,app,1100,766
2019-05-18,app,960,1347
2019-05-16,mobile,741,766
2019-05-06,app,1405,499
2019-05-27,app,1198,1787
2019-05-27,mobile,1552,1963
2019-05-19,desktop,1185,359
2019-05-23,mobile,175,154
2019-05-05,app,1743,1791
2019-05-11,desktop,1005,1747
2019-05-07,desktop,630,1653
2019-05-09,desktop,1785,272
2019-05-13,mobile,1794,1574
2019-05-19,mobile,1522,830
2019-05-03,desktop,126,1883
2019-05-21,desktop,771,1348
2019-05-29,desktop,762,441
2019-05-26,app,1315,1035
2019-05-05,mobile,554,1392
2019-05-24,mobile,640,1052
2019-05-30,desktop,1164,544
2019-05-09,app,915,1763
2019-05-01,mobile,1419,644
2019-05-30,mobile,593,281
2019-05-01,desktop,1318,462
2019-05-02,desktop,370,255
2019-05-03,desktop,1796,1869
2019-05-04,app,71,1213
2019-05-25,mobile,382,1778
2019-05-22,app,1035,738
2019-05-18,desktop,39,1648
2019-05-25,desktop,692,1402
2019-05-20,app,1028,1958
2019-05-29,mobile,664,763
2019-05-30,desktop,813,1664
2019-05-17,desktop,450,1051
2019-05-12,mobile,1168,180
2019-05-14,desktop,34,905
2019-05-23,desktop,370,82
2019-05-05,mobile,252,1843
2019-05-05,app,1224,716
2019-05-30,mobile,550,1922
2019-05-12,app,1933,1058
2019-05-19,desktop,1140,640
2019-05-26,mobile,1186,381
2019-05-06,desktop,503,1710
2019-05-14,app,154,1889
2019-05-29,app,232,1902
2019-05-23,app,1903,353
2019-05-21,mobile,203,1855
2019-05-21,app,939,1423
2019-05-04,desktop,1543,771
2019-05-15,desktop,1070,1838
2019-05-19,mobile,96,1269
2019-05-14,app,675,834
2019-05-11,desktop,1133,1238
2019-05-21,app,336,1361
2019-05-29,app,1642,315
2019-05-29,app,1540,662
2019-05-24,desktop,1487,1904
2019-05-03,mobile,1051,484
2019-05-16,desktop,1446,1114
2019-05-16,mobile,1514,1
2019-05-29,mobile,246,104
2019-05-15,mobile,1004,372
2019-05-28,mobile,1349,46
2019-05-25,mobile,1696,108
2019-05-14,desktop,1304,217
2019-05-17,mobile,756,729
2019-05-01,app,757,319
2019-05-03,desktop,484,1921
2019-05-18,mobile,837,1090
2019-05-17,app,1318,404
2019-05-19,desktop,609,952
2019-05-14,desktop,1511,1660
2019-05-21,app,236,1838
2019-05-28,desktop,1703,836
2019-05-27,app,1964,852
2019-05-01,app,1486,1344
2019-05-16,desktop,1685,1534
2019-05-06,app,304,1642
2019-05-07,desktop,446,1667
2019-05-26,desktop,1560,1064
2019-05-23,mobile,341,1956
2019-05-07,mobile,669,1277
2019-05-11,app,670,599
2019-05-02,mobile,1291,405
2019-05-17,mobile,59,786
2019-05-23,mobile,1503,30
2019-05-13,desktop,1188,87
2019-05-02,app,51,697
2019-05-09,mobile,1017,1566
2019-05-12,app,1260,1993
2019-05-06,desktop,299,422
2019-05-04,mobile,1779,562
2019-05-09,app,740,245
2019-05-19,desktop,1464,1727
2019-05-12,desktop,1166,512
2019-05-23,desktop,525,81
2019-05-01,app,422,185
2019-05-19,app,1658,1159
2019-05-11,app,1818,1544
2019-05-05,desktop,598,1354
2019-05-12,mobile,837,1195
2019-05-11,mobile,17,529
2019-05-24,mobile,1522,1205
2019-05-01,app,795,1412
2019-05-01,desktop,1463,574
2019-05-17,desktop,501,746
2019-05-30,mobile,136,850
2019-05-22,desktop,381,369
2019-05-03,desktop,1525,1644
2019-05-06,desktop,1283,566
2019-05-22,mobile,439,1455
2019-05-12,mobile,925,1989
2019-05-12,mobile,1639,425
2019-05-04,mobile,835,343
2019-05-06,mobile,1661,290
2019-05-12,mobile,1242,1452
2019-05-01,mobile,1463,390
2019-05-14,app,169,685
2019-05-28,desktop,1877,1487
2019-05-28,mobile,560,1901
2019-05-16,desktop,1058,289
2019-05-22,app,213,333
2019-05-29,mobile,934,1881
2019-05-08,mobile,274,1332
2019-05-03,desktop,1436,1846
2019-05-15,desktop,1999,92
2019-05-25,mobile,1160,1480
2019-05-08,app,1635,879
2019-05-25,desktop,577,1645
2019-05-29,app,1362,882
2019-05-03,app,241,1893
2019-05-27,desktop,1124,486
2019-05-07,app,307,1513
2019-05-21,mobile,1077,1593
2019-05-03,desktop,644,456
2019-05-07,app,410,669
2019-05-29,mobile,710,1389
2019-05-11,mobile,560,953
2019-05-25,desktop,108,1987
2019-05-10,desktop,1314,154
2019-05-27,mobile,1026,544
2019-05-08,desktop,1771,190
2019-05-07,mobile,158,1484
2019-05-21,desktop,1859,844
2019-05-07,desktop,519,189
2019-05-29,mobile,941,1217
2019-05-03,mobile,974,427
2019-05-03,mobile,1868,1984
2019-05-28,mobile,283,1913
2019-05-05,desktop,283,1717
2019-05-27,desktop,312,1819
2019-05-29,app,1086,1737
2019-05-23,desktop,1987,873
2019-05-24,mobile,1587,944
2019-05-17,desktop,1721,938
2019-05-07,desktop,544,196
2019-05-19,app,1112,1820
2019-05-13,app,1873,1450
2019-05-03,desktop,503,725
2019-05-13,mobile,320,100
2019-05-17,app,1845,1409
2019-05-17,desktop,757,338
2019-05-02,app,1853,465
2019-05-23,app,932,235
2019-05-10,mobile,69,1281
2019-05-30,desktop,1017,903
2019-05-09,mobile,611,950
2019-05-06,desktop,1686,370
2019-05-19,desktop,1244,259
2019-05-18,app,588,591
2019-05-28,mobile,801,255
2019-05-26,app,1651,792
2019-05-17,desktop,1524,388
2019-05-28,app,1199,1513
2019-05-15,desktop,1658,1014
2019-05-10,app,1973,1002
2019-05-16,desktop,321,1907
2019-05-08,mobile,1556,1185
2019-05-03,desktop,392,467
2019-05-22,app,692,1663
2019-05-14,mobile,264,109
2019-05-30,app,1706,708
2019-05-24,app,1605,884
2019-05-12,app,46,784
2019-05-20,desktop,1973,541
2019-05-17,desktop,1533,1203
2019-05-08,app,1213,1178
2019-05-18,app,1455,696
2019-05-27,app,1992,1399
2019-05-14,mobile,308,1213
2019-05-12,app,1638,1545
2019-05-03,desktop,1249,1925
2019-05-28,app,276,98
2019-05-07,app,235,1032
2019-05-28,app,1416,1008
2019-05-23,mobile,1236,1723
2019-05-04,app,978,319
2019-05-27,mobile,1895,1311
2019-05-07,app,1219,1515
2019-05-26,app,1801,1239
2019-05-16,desktop,445,626
2019-05-09,app,407,669
2019-05-02,desktop,1380,193
2019-05-15,mobile,899,1444
2019-05-29,app,438,1219
2019-05-23,mobile,1444,1193
2019-05-24,mobile,1668,1400
2019-05-10,mobile,1083,1516
2019-05-15,mobile,772,330
2019-05-25,mobile,1436,1766
2019-05-10,desktop,1506,1610
2019-05-04,app,1572,194
2019-05-04,mobile,836,430
2019-05-25,desktop,272,925
2019-05-12,mobile,1219,1209
2019-05-14,mobile,1033,1557
2019-05-07,app,1739,40
2019-05-05,desktop,1982,450
2019-05-15,app,1339,306
2019-05-26,desktop,286,1402
2019-05-02,desktop,327,1516
2019-05-12,mobile,1014,1474
2019-05-23,app,716,428
2019-05-22,mobile,1974,770
2019-05-11,mobile,1473,344
2019-05-09,desktop,745,286
2019-05-01,mobile,1,1147
2019-05-26,app,778,952
2019-05-08,desktop,962,468
2019-05-05,desktop,1336,103
2019-05-14,desktop,369,1219
2019-05-10,app,1220,634
2019-05-14,app,1392,598
2019-05-23,desktop,1575,1362
2019-05-08,desktop,875,624
2019-05-15,app,149,1558
2019-05-24,mobile,1275,48
2019-05-23,desktop,36,1204
2019-05-26,mobile,917,1088
2019-05-19,desktop,1976,261
2019-05-17,desktop,1981,1884
2019-05-04,desktop,1700,1468
2019-05-16,mobile,372,707
2019-05-29,mobile,1747,876
2019-05-21,desktop,414,26
2019-05-18,app,1354,500
2019-05-26,desktop,634,1003
2019-05-17,app,639,1418
2019-05-08,desktop,1606,1043
2019-05-06,mobile,1856,474
2019-05-03,mobile,1149,1597
2019-05-14,app,1918,1823
2019-05-22,mobile,1865,1533
2019-05-22,app,1036,1454
2019-05-14,mobile,634,1050
2019-05-17,app,155,864
2019-05-10,app,319,1755
2019-05-08,app,1574,755
2019-05-10,mobile,1710,1298
2019-05-08,mobile,1376,1496
2019-05-29,mobile,195,805
2019-05-08,mobile,446,999
2019-05-25,desktop,61,1975
2019-05-05,desktop,1170,142
2019-05-08,mobile,648,1087
2019-05-28,mobile,786,1824
2019-05-07,desktop,203,145
2019-05-04,app,1428,1536
2019-05-03,desktop,240,1476
2019-05-03,mobile,1767,600
2019-05-22,desktop,37,1412
2019-05-29,app,669,936
2019-05-18,desktop,736,390
2019-05-03,app,1521,1159
2019-05-05,desktop,1393,802
2019-05-12,mobile,1703,1078
2019-05-29,desktop,1531,1577
2019-05-13,desktop,1092,828
2019-05-16,mobile,1543,1761
2019-05-06,mobile,429,1294
2019-05-18,app,208,860
2019-05-14,app,1099,897
2019-05-07,app,767,913
2019-05-09,app,1076,1155
2019-05-27,app,1481,330
2019-05-12,mobile,1566,1321
2019-05-18,desktop,1477,705
2019-05-16,desktop,1530,120
2019-05-16,app,124,1376
2019-05-16,desktop,600,73
2019-05-19,app,701,154
2019-05-06,mobile,1883,1990
2019-05-19,mobile,923,466
2019-05-04,desktop,1619,911
2019-05-25,desktop,863,1201
2019-05-06,mobile,1031,970
2019-05-20,app,1965,1428
2019-05-01,mobile,1778,1103
2019-05-23,desktop,1497,340
2019-05-25,app,639,1154
2019-05-15,app,1073,1949
2019-05-25,app,33,360
2019-05-29,desktop,1902,667
2019-05-18,app,353,950
2019-05-03,mobile,1109,14
2019-05-30,app,1948,886
2019-05-28,app,999,1107
2019-05-12,app,972,1862
2019-05-18,mobile,1188,313
2019-05-30,app,1025,557
2019-05-21,app,832,835
2019-05-23,app,1306,1365
2019-05-10,desktop,495,1540
2019-05-15,mobile,1322,1041
2019-05-18,app,125,195
2019-05-26,desktop,347,1448
2019-05-25,mobile,835,34
2019-05-30,desktop,1349,1319
2019-05-04,mobile,913,1028
2019-05-06,mobile,1190,470
2019-05-26,app,1458,1760
2019-05-10,app,509,1787
2019-05-30,desktop,341,1188
2019-05-03,desktop,592,43
2019-05-15,app,793,69
2019-05-23,desktop,569,1337
2019-05-21,mobile,1126,517
2019-05-20,app,1855,716
2019-05-17,desktop,1814,1776
2019-05-17,desktop,276,606
2019-05-04,mobile,1010,1698
2019-05-16,mobile,289,1183
2019-05-23,app,1808,122
2019-05-01,app,158,1583
2019-05-12,desktop,479,1438
2019-05-17,mobile,1708,772
2019-05-10,mobile,666,517
2019-05-06,mobile,780,513
2019-05-21,mobile,736,412
2019-05-21,desktop,450,1159
2019-05-19,app,1418,767
2019-05-13,mobile,1795,377
2019-05-06,mobile,1563,699
2019-05-06,app,1994,155
2019-05-25,mobile,1530,247
2019-05-11,app,448,1612
2019-05-03,desktop,1195,1523
2019-05-07,mobile,974,1231
2019-05-13,mobile,614,634
2019-05-16,mobile,1171,1826
2019-05-24,desktop,1933,1127
2019-05-11,app,1143,960
2019-05-29,mobile,965,1343
2019-05-01,app,1977,642
2019-05-25,mobile,520,462
2019-05-24,mobile,271,621
2019-05-19,app,1056,1534
2019-05-29,mobile,974,1878
2019-05-02,app,210,1952
2019-05-19,app,1064,248
2019-05-11,desktop,257,537
2019-05-29,app,1829,849
2019-05-13,desktop,372,962
2019-05-15,desktop,534,393
2019-05-10,desktop,1799,690
2019-05-11,desktop,998,858
2019-05-20,app,1895,600
2019-05-20,mobile,745,1473
2019-05-22,app,98,609
2019-05-06,mobile,1488,306
2019-05-28,app,690,1214
2019-05-29,app,1507,1607
2019-05-12,app,505,268
2019-05-04,mobile,428,1039
2019-05-24,desktop,1291,1909
2019-05-20,app,1097,1835
2019-05-16,mobile,1360,566
2019-05-16,desktop,832,1486
2019-05-21,mobile,1900,1960
2019-05-29,app,130,629
2019-05-11,mobile,1681,195
2019-05-19,app,1241,1694
2019-05-13,app,2000,1803
2019-05-17,mobile,1650,1740
2019-05-18,mobile,1918,252
2019-05-21,desktop,761,267
2019-05-16,mobile,1293,1954
2019-05-08,mobile,1096,153
2019-05-09,desktop,201,1639
2019-05-15,mobile,907,249
2019-05-08,app,617,48
2019-05-12,mobile,343,791
2019-05-09,mobile,612,1285
2019-05-08,mobile,1862,1084
2019-05-24,mobile,1794,1919
2019-05-08,desktop,575,305
2019-05-25,app,606,1357
2019-05-23,desktop,23,823
2019-05-28,app,1372,1217
2019-05-26,mobile,247,1390
2019-05-18,desktop,287,243
2019-05-30,mobile,410,853
2019-05-02,desktop,1277,1325
2019-05-19,app,76,1415
2019-05-04,mobile,1260,835
2019-05-18,desktop,1313,1524
2019-05-16,mobile,829,1178
2019-05-06,desktop,12,1730
2019-05-25,mobile,418,368
2019-05-25,mobile,817,207
2019-05-19,app,1055,1324
2019-05-11,app,499,1651
2019-05-21,desktop,964,1980
2019-05-24,mobile,672,412
2019-05-01,mobile,619,1398
2019-05-15,mobile,1452,609
2019-05-28,mobile,1573,1244
2019-05-18,mobile,1875,1236
2019-05-15,app,1403,1682
2019-05-04,desktop,1461,1115
2019-05-18,desktop,55,591
2019-05-02,mobile,1246,134
2019-05-30,desktop,623,860
2019-05-07,desktop,1019,474
2019-05-22,mobile,1875,1038
2019-05-20,app,602,723
2019-05-07,app,575,586
2019-05-25,app,900,1634
2019-05-21,desktop,1896,870
2019-05-13,mobile,318,819
2019-05-03,desktop,521,1835
2019-05-01,mobile,1675,1346
2019-05-01,desktop,86,1511
2019-05-24,mobile,228,476
2019-05-27,app,1690,1683
2019-05-09,app,912,910
2019-05-12,app,596,1029
2019-05-22,app,110,1160
2019-05-29,mobile,409,965
2019-05-27,desktop,1088,1941
2019-05-16,mobile,1721,1466
2019-05-30,desktop,1200,826
2019-05-11,mobile,1006,1419
2019-05-12,desktop,1435,1527
2019-05-13,desktop,1595,411
2019-05-03,mobile,692,561
2019-05-14,desktop,924,200
2019-05-26,app,1618,1138
2019-05-20,desktop,288,910
2019-05-21,desktop,927,1582
2019-05-28,app,1952,151
2019-05-05,mobile,1058,930
2019-05-09,mobile,768,857
2019-05-04,app,138,387
2019-05-13,desktop,308,444
2019-05-14,mobile,1722,1821
2019-05-29,desktop,1616,1837
2019-05-09,desktop,590,1725
2019-05-03,mobile,853,434
2019-05-09,app,242,1373
2019-05-05,desktop,1352,1098
2019-05-19,mobile,1271,494
2019-05-25,app,500,1022
2019-05-13,mobile,617,164
2019-05-25,app,1596,1525
2019-05-02,desktop,1116,542
2019-05-21,app,423,1698
2019-05-15,mobile,972,470
2019-05-29,app,1498,1788
2019-05-26,desktop,1405,1509
2019-05-11,mobile,1752,1079
2019-05-16,app,1938,984
2019-05-06,desktop,521,1429
2019-05-25,desktop,13,1326
2019-05-05,desktop,875,1240
2019-05-04,mobile,197,735
2019-05-07,desktop,1843,736
2019-05-24,mobile,358,363
2019-05-26,desktop,238,1865
2019-05-14,mobile,967,532
2019-05-09,desktop,305,1143
2019-05-28,app,820,1780
2019-05-08,app,547,253
2019-05-08,desktop,1828,179
2019-05-16,app,497,831
2019-05-11,mobile,471,219
2019-05-01,desktop,1356,1860
2019-05-28,desktop,453,1770
2019-05-19,mobile,1548,1521
2019-05-04,mobile,593,910
2019-05-29,desktop,363,1141
2019-05-14,app,403,208
2019-05-20,desktop,1469,387
2019-05-18,desktop,1751,371
2019-05-03,mobile,457,469
2019-05-27,mobile,821,1129
2019-05-05,app,1609,1820
2019-05-30,mobile,1865,998
2019-05-05,app,1477,411
2019-05-20,desktop,1057,155
2019-05-20,app,442,1612
2019-05-15,mobile,151,1444
2019-05-07,app,489,349
2019-05-12,app,1224,1691
2019-05-22,app,1295,1712
2019-05-15,desktop,966,884
2019-05-10,desktop,705,233
2019-05-10,app,1290,1129
2019-05-03,desktop,144,81
2019-05-10,desktop,617,1573
2019-05-28,mobile,266,669
2019-05-11,mobile,516,24
2019-05-24,mobile,11,104
2019-05-05,mobile,1435,1959
2019-05-17,mobile,284,1160
2019-05-20,app,151,733
2019-05-14,desktop,1834,1979
2019-05-30,app,29,978
2019-05-04,desktop,1327,1130
2019-05-07,app,1085,812
2019-05-14,mobile,490,1994
2019-05-09,app,792,928
2019-05-22,app,1703,833
2019-05-08,mobile,1943,366
2019-05-23,mobile,555,1601
2019-05-23,app,398,53
2019-05-30,desktop,1095,316
2019-05-01,desktop,383,1029
2019-05-20,mobile,991,1837
2019-05-30,mobile,1391,560
2019-05-03,app,1302,1613
2019-05-19,mobile,686,1483
2019-05-30,app,763,773
2019-05-09,desktop,1410,983
2019-05-22,desktop,1177,326
2019-05-21,mobile,1242,1564
2019-05-21,desktop,423,194
2019-05-16,app,1749,488
2019-05-17,mobile,1208,1688
2019-05-12,mobile,1970,1527
2019-05-14,mobile,1565,221
2019-05-04,desktop,796,598
2019-05-08,app,1461,1277
2019-05-27,desktop,823,1919
2019-05-28,mobile,1421,498
2019-05-28,desktop,790,1061
2019-05-30,mobile,1643,160
2019-05-25,desktop,1575,35
2019-05-08,desktop,790,1894
2019-05-28,app,1573,1012
2019-05-07,mobile,1507,1484
2019-05-16,desktop,1184,1098
2019-05-10,app,732,1435
2019-05-04,mobile,1945,1633
2019-05-30,app,596,442
2019-05-09,desktop,1354,229
2019-05-01,app,17,1798
2019-05-26,desktop,295,562
2019-05-21,desktop,1706,962
2019-05-07,desktop,274,920
2019-05-15,app,618,1384
2019-05-13,mobile,1931,640
2019-05-16,mobile,1303,1376
2019-05-27,mobile,1792,1048
2019-05-23,mobile,1717,886
2019-05-11,desktop,729,1918
2019-05-08,desktop,760,1654
2019-05-16,mobile,1699,456
2019-05-22,app,1711,296
2019-05-27,app,1341,1623
2019-05-16,app,1952,1369
2019-05-03,app,251,842
2019-05-18,mobile,1125,425
2019-05-12,mobile,1025,953
2019-05-05,app,499,125
2019-05-06,app,1591,1814
2019-05-20,mobile,1645,1964
2019-05-24,desktop,1265,1524
2019-05-12,mobile,1738,1386
2019-05-05,app,1411,95
2019-05-16,mobile,313,229
2019-05-01,mobile,1821,1023
2019-05-10,app,1126,645
2019-05-26,desktop,1867,1420
2019-05-15,mobile,1515,718
2019-05-07,app,129,1907
2019-05-18,mobile,1819,1073
2019-05-05,mobile,867,1495
2019-05-07,mobile,1602,1122
2019-05-01,mobile,1181,515
2019-05-30,app,341,648
2019-05-26,app,1249,1682
2019-05-06,app,205,1222
2019-05-27,desktop,1980,467
2019-05-21,mobile,851,1013
2019-05-12,desktop,440,313
2019-05-04,desktop,131,171
2019-05-22,mobile,1112,1502
2019-05-28,desktop,1650,1783
2019-05-06,mobile,1277,1069
2019-05-17,app,1146,806
2019-05-05,desktop,373,411
2019-05-30,desktop,618,1437
2019-05-14,app,207,1481
2019-05-19,desktop,995,1036
2019-05-20,app,1385,101
2019-05-22,app,46,1442
2019-05-13,mobile,857,118
2019-05-25,desktop,985,274
2019-05-24,mobile,1786,55
2019-05-01,mobile,784,777
2019-05-03,mobile,585,1084
2019-05-18,mobile,1191,1042
2019-05-11,mobile,425,229
2019-05-19,desktop,1788,1419
2019-05-10,desktop,277,297
2019-05-16,mobile,912,424
2019-05-06,desktop,1673,1281
2019-05-25,app,380,1276
2019-05-09,desktop,92,595
2019-05-12,desktop,1948,938
2019-05-03,mobile,1578,1891
2019-05-11,app,567,1635
2019-05-20,mobile,5,1805
2019-05-10,app,163,1336
2019-05-04,mobile,1428,1428
2019-05-21,app,771,677
2019-05-08,mobile,1580,97
2019-05-22,mobile,1055,294
2019-05-24,mobile,1941,722
2019-05-05,mobile,1907,1731
2019-05-08,mobile,30,1804
2019-06-01,desktop,1567,974
2019-06-07,mobile,1397,999
2019-06-10,desktop,340,295
2019-06-03,app,1375,1218
2019-06-01,app,950,763
2019-06-08,desktop,1515,1898
2019-06-07,app,783,1667
2019-06-06,mobile,133,1236
2019-06-21,desktop,970,1295
2019-06-10,desktop,1802,95
2019-06-06,mobile,1301,1236
2019-06-28,mobile,1761,1585
2019-06-29,mobile,1224,1401
2019-06-18,app,227,654
2019-06-09,app,85,1081
2019-06-03,mobile,1723,583
2019-06-05,app,1843,1725
2019-06-11,desktop,1523,1867
2019-06-23,desktop,230,1748
2019-06-20,app,1841,1765
2019-06-11,desktop,1807,6
2019-06-27,mobile,700,1431
2019-06-06,app,569,1588
2019-06-11,app,414,268
2019-06-26,mobile,1676,1693
2019-06-19,app,1675,911
2019-06-27,app,1808,597
2019-06-05,mobile,872,1353
2019-06-19,desktop,1892,804
2019-06-12,app,39,392
2019-06-23,desktop,149,1950
2019-06-13,desktop,1582,1097
2019-06-06,app,1545,1655
2019-06-16,mobile,88,404
2019-06-28,app,1378,1054
2019-06-27,app,11,663
2019-06-09,mobile,885,153
2019-06-05,mobile,1158,1037
2019-06-12,app,1818,827
2019-06-18,mobile,1829,714
2019-06-21,mobile,1384,488
2019-06-28,app,597,427
2019-06-14,mobile,1400,634
2019-06-03,app,1351,591
2019-06-11,app,566,91
2019-06-25,app,918,1916
2019-06-04,mobile,1416,576
2019-06-24,mobile,936,1668
2019-06-05,mobile,1382,861
2019-06-07,app,401,167
2019-06-25,desktop,1036,1958
2019-06-13,desktop,970,166
2019-06-27,desktop,389,1481
2019-06-15,mobile,786,666
2019-06-20,desktop,1705,1458
2019-06-03,app,1666,1595
2019-06-01,mobile,233,1295
2019-06-13,app,1134,1533
2019-06-13,mobile,1791,1792
2019-06-18,app,288,1246
2019-06-15,desktop,1807,355
2019-06-27,app,1986,1060
2019-06-28,desktop,525,1735
2019-06-29,app,201,1321
2019-06-13,app,974,659
2019-06-10,mobile,1329,1920
2019-06-18,app,1390,389
2019-06-10,app,1954,1149
2019-06-23,desktop,1596,1586
2019-06-07,app,1970,1636
2019-06-15,desktop,542,1579
2019-06-29,desktop,1238,347
2019-06-29,mobile,1787,1943
2019-06-11,app,21,1780
2019-06-09,mobile,1895,652
2019-06-26,mobile,675,1032
2019-06-26,desktop,196,848
2019-06-10,mobile,501,595
2019-06-04,mobile,819,533
2019-06-18,desktop,1210,371
2019-06-27,desktop,1301,224
2019-06-28,desktop,170,685
2019-06-17,app,1256,48
2019-06-18,app,1262,1187
2019-06-17,app,316,218
2019-06-19,mobile,116,776
2019-06-27,app,613,1845
2019-06-05,desktop,637,572
2019-06-17,app,1944,1353
2019-06-29,mobile,256,1162
2019-06-22,mobile,1168,757
2019-06-05,mobile,1637,947
2019-06-14,app,631,525
2019-06-07,desktop,1068,1554
2019-06-20,app,176,1383
2019-06-29,app,254,1345
2019-06-26,desktop,778,1974
2019-06-12,desktop,1306,1723
2019-06-27,mobile,21,583
2019-06-19,app,1854,55
2019-06-20,desktop,1396,432
2019-06-23,mobile,556,178
2019-06-08,mobile,205,731
2019-06-28,mobile,1427,39
2019-06-29,app,1987,556
2019-06-14,desktop,158,491
2019-06-07,mobile,380,1453
2019-06-08,mobile,1818,635
2019-06-03,desktop,1464,1007
2019-06-28,mobile,977,703
2019-06-14,desktop,746,1552
2019-06-05,mobile,913,569
2019-06-10,desktop,1508,390
2019-06-06,mobile,1373,1679
2019-06-18,app,1510,1720
2019-06-09,mobile,452,1630
2019-06-07,app,522,353
2019-06-02,app,919,58
2019-06-23,mobile,1783,458
2019-06-07,app,1030,384
2019-06-17,mobile,628,505
2019-06-02,desktop,1781,1571
2019-06-20,mobile,1522,1927
2019-06-21,app,1773,582
2019-06-02,mobile,755,1461
2019-06-07,desktop,1948,373
2019-06-25,mobile,189,1651
2019-06-28,app,259,1096
2019-06-25,desktop,1548,62
2019-06-17,app,463,768
2019-06-04,desktop,788,1000
2019-06-20,desktop,1644,1360
2019-06-28,desktop,1132,62
2019-06-09,mobile,1416,1548
2019-06-03,mobile,1462,1457
2019-06-18,app,1205,1268
2019-06-25,mobile,1165,997
2019-06-04,mobile,1255,21
2019-06-16,app,1859,35
2019-06-20,app,796,939
2019-06-27,mobile,1547,1563
2019-06-24,app,11,186
2019-06-18,desktop,1857,58
2019-06-23,mobile,680,1385
2019-06-02,mobile,880,1329
2019-06-29,app,707,1312
2019-06-05,desktop,1601,906
2019-06-07,desktop,83,703
2019-06-12,desktop,781,1596
2019-06-06,desktop,1058,1298
2019-06-25,app,1390,437
2019-06-01,desktop,209,353
2019-06-18,mobile,1409,637
2019-06-09,app,1919,695
2019-06-23,desktop,283,653
2019-06-27,desktop,892,1685
2019-06-02,mobile,1831,864
2019-06-09,app,1065,670
2019-06-24,mobile,849,674
2019-06-26,mobile,467,1429
2019-06-10,app,707,1841
2019-06-21,app,560,774
2019-06-13,app,1074,1753
2019-06-21,app,1882,158
2019-06-28,desktop,1906,1241
2019-06-21,desktop,1875,1763
2019-06-27,desktop,1729,1456
2019-06-23,mobile,56,1485
2019-06-20,desktop,643,1210
2019-06-20,desktop,301,1646
2019-06-24,mobile,842,1632
2019-06-28,desktop,192,1292
2019-06-02,mobile,1138,1468
2019-06-14,app,1023,1874
2019-06-03,mobile,533,924
2019-06-04,app,1859,356
2019-06-26,mobile,464,1074
2019-06-19,mobile,1438,654
2019-06-04,mobile,1704,51
2019-06-02,app,254,1364
2019-06-14,desktop,934,1283
2019-06-11,app,1033,205
2019-06-16,desktop,164,1993
2019-06-18,desktop,724,904
2019-06-12,mobile,1515,398
2019-06-08,app,35,1397
2019-06-04,mobile,1236,485
2019-06-08,mobile,1796,1972
2019-06-27,mobile,1255,1674
2019-06-29,app,426,359
2019-06-10,app,724,1076
2019-06-14,app,257,1400
2019-06-12,mobile,373,195
2019-06-28,desktop,1237,467
2019-06-26,desktop,1416,996
2019-06-26,mobile,973,213
2019-06-18,desktop,226,1841
2019-06-10,mobile,472,139
2019-06-13,app,535,1063
2019-06-13,desktop,1399,733
2019-06-10,mobile,1995,238
2019-06-04,mobile,1027,1555
2019-06-05,desktop,1408,700
2019-06-10,desktop,682,1666
2019-06-01,mobile,753,996
2019-06-12,mobile,292,1296
2019-06-29,mobile,1858,318
2019-06-01,app,1619,223
2019-06-24,mobile,1539,591
2019-06-23,mobile,1221,15
2019-06-29,mobile,1223,487
2019-06-14,mobile,1234,91
2019-06-24,desktop,1282,369
2019-06-25,mobile,1440,127
2019-06-12,app,621,95
2019-06-04,app,1693,1631
2019-06-13,desktop,1228,182
2019-06-29,mobile,1829,458
2019-06-04,mobile,1273,1709
2019-06-17,desktop,1862,68
2019-06-01,app,409,1297
2019-06-06,app,1940,1907
2019-06-02,app,1012,119
2019-06-20,app,1528,1956
2019-06-24,app,316,1666
2019-06-24,mobile,706,787
2019-06-09,desktop,193,1877
2019-06-18,app,3,1121
2019-06-22,app,191,1049
2019-06-09,app,2,850
2019-06-29,mobile,1835,241
2019-06-18,desktop,1597,53
2019-06-23,app,302,597
2019-06-02,app,1603,1674
2019-06-02,app,1042,1837
2019-06-22,app,1767,1883
2019-06-12,app,1337,1901
2019-06-08,desktop,606,183
2019-06-12,app,21,649
2019-06-20,app,1016,675
2019-06-09,mobile,1658,1468
2019-06-06,desktop,1199,886
2019-06-06,desktop,1671,1895
2019-06-15,app,661,965
2019-06-19,app,304,842
2019-06-19,app,1677,543
