user_id,country,join_date,age
1752,China,3/24/2018,42
1753,Indonesia,1/15/2018,41
1754,Portugal,10/14/2018,23
1755,Costa Rica,1/17/2018,34
1756,China,10/27/2018,43
1757,France,1/21/2018,44
1758,Brazil,9/21/2018,46
1759,China,4/26/2018,31
1760,Nigeria,7/28/2018,31
1761,Madagascar,4/29/2018,42
1762,China,6/3/2018,25
1763,Argentina,9/1/2018,19
1764,France,1/3/2018,22
1765,Ireland,1/16/2018,48
1766,France,10/22/2018,36
1767,Afghanistan,11/26/2018,23
1768,Malaysia,1/25/2018,34
1769,Republic of the Congo,10/31/2018,45
1770,Croatia,8/20/2018,35
1771,China,3/6/2018,36
1772,China,7/21/2018,20
1773,Greece,5/10/2018,42
1774,China,7/1/2018,45
1775,China,3/27/2018,44
1776,Palestinian Territory,2/23/2018,41
1777,Japan,1/15/2018,32
1778,Kazakhstan,4/2/2018,28
1779,Burundi,3/31/2018,47
1780,Argentina,4/17/2018,46
1781,France,5/11/2018,24
1782,Czech Republic,12/15/2018,25
1783,Sweden,6/7/2018,32
1784,Sweden,10/22/2018,42
1785,Portugal,8/18/2018,28
1786,Poland,11/6/2018,30
1787,Mexico,3/31/2018,19
1788,Philippines,6/7/2018,44
1789,Poland,2/7/2018,34
1790,China,6/24/2018,31
1791,Poland,8/2/2018,49
1792,Philippines,6/2/2018,28
1793,France,6/7/2018,46
1794,China,7/31/2018,23
1795,Portugal,3/8/2018,39
1796,Uganda,6/20/2018,32
1797,China,10/31/2018,39
1798,China,1/23/2018,49
1799,Guatemala,10/11/2018,47
1800,Mongolia,6/12/2018,22
1801,Argentina,11/6/2018,47
1802,Democratic Republic of the Congo,12/9/2018,24
1803,Kazakhstan,6/30/2018,20
1804,Sweden,6/11/2018,20
1805,Philippines,5/28/2018,33
1806,Nigeria,3/20/2018,30
1807,Indonesia,8/31/2018,39
1808,China,8/21/2018,21
1809,China,7/8/2018,49
1810,China,3/22/2018,47
1811,China,6/14/2018,47
1812,China,12/25/2018,38
1813,China,6/22/2018,25
1814,China,11/10/2018,29
1815,Czech Republic,11/17/2018,37
1816,Argentina,9/27/2018,46
1817,Czech Republic,4/28/2018,30
1818,Portugal,8/8/2018,47
1819,Philippines,7/18/2018,20
1820,Japan,7/17/2018,34
1821,France,8/4/2018,19
1822,Poland,11/22/2018,39
1823,China,4/22/2018,50
1824,China,1/3/2018,31
1825,Russia,3/3/2018,50
1826,France,10/18/2018,43
1827,Greece,3/21/2018,47
1828,Thailand,2/15/2018,30
1829,Thailand,9/24/2018,35
1830,Serbia,1/22/2018,28
1831,China,5/10/2018,22
1832,South Africa,3/25/2018,19
1833,China,6/25/2018,27
1834,Russia,7/2/2018,29
1835,Vietnam,2/13/2018,46
1836,Ukraine,11/3/2018,25
1837,Finland,4/3/2018,38
1838,New Zealand,7/3/2018,22
1839,Sweden,11/5/2018,33
1840,Albania,2/25/2018,23
1841,Croatia,1/21/2018,48
1842,China,7/3/2018,39
1843,China,10/26/2018,50
1844,China,6/5/2018,49
1845,Russia,3/26/2018,27
1846,Sweden,12/4/2018,37
1847,France,5/16/2018,26
1848,Mongolia,9/23/2018,24
1849,Swaziland,3/22/2018,20
1850,Norway,5/10/2018,26
1851,China,2/12/2018,28
1852,Kazakhstan,3/5/2018,33
1853,Indonesia,11/2/2018,44
1854,Philippines,2/5/2018,18
1855,Russia,5/4/2018,32
1856,Poland,8/29/2018,40
1857,Philippines,12/23/2018,20
1858,Russia,7/25/2018,28
1859,China,7/23/2018,24
1860,Indonesia,6/30/2018,27
1861,Indonesia,3/19/2018,21
1862,Indonesia,12/9/2018,23
1863,Argentina,11/21/2018,33
1864,Uzbekistan,3/17/2018,47
1865,Mexico,6/23/2018,33
1866,Guinea,9/24/2018,50
1867,Japan,6/5/2018,28
1868,Indonesia,8/27/2018,42
1869,Indonesia,2/4/2018,34
1870,Republic of the Congo,6/28/2018,42
1871,Indonesia,5/30/2018,42
1872,Argentina,12/11/2018,39
1873,Indonesia,9/19/2018,39
1874,Portugal,1/29/2018,29
1875,Iraq,8/10/2018,37
1876,Croatia,10/3/2018,45
1877,Russia,5/8/2018,21
1878,Iran,3/19/2018,21
1879,Uganda,7/10/2018,47
1880,Sweden,6/17/2018,31
1881,China,5/18/2018,21
1882,China,8/19/2018,19
1883,Norway,10/17/2018,26
1884,Philippines,8/19/2018,24
1885,France,5/16/2018,19
1886,Czech Republic,1/24/2018,18
1887,China,10/1/2018,20
1888,China,6/27/2018,30
1889,Philippines,11/13/2018,42
1890,Greece,3/23/2018,23
1891,Russia,4/20/2018,43
1892,Portugal,11/15/2018,18
1893,Yemen,8/23/2018,30
1894,Indonesia,5/4/2018,33
1895,Philippines,11/9/2018,43
1896,China,7/17/2018,24
1897,Indonesia,4/5/2018,28
1898,Poland,11/9/2018,48
1899,Thailand,1/25/2018,20
1900,Slovenia,12/1/2018,29
1901,Paraguay,9/15/2018,38
1902,Indonesia,8/10/2018,32
1903,Haiti,12/14/2018,21
1904,China,11/25/2018,49
1905,Poland,2/4/2018,25
1906,Indonesia,3/17/2018,38
1907,Czech Republic,10/29/2018,24
1908,Macedonia,5/24/2018,48
1909,Moldova,12/12/2018,28
1910,Germany,6/25/2018,27
1911,Indonesia,8/14/2018,49
1912,Azerbaijan,12/6/2018,19
1913,Mexico,7/2/2018,25
1914,China,12/16/2018,45
1915,China,12/17/2018,50
1916,Philippines,3/19/2018,29
1917,Kenya,3/23/2018,29
1918,Costa Rica,1/21/2018,42
1919,United States,2/23/2018,40
1920,Russia,2/24/2018,43
1921,Indonesia,4/17/2018,36
1922,Brazil,4/5/2018,23
1923,Portugal,6/15/2018,49
1924,Indonesia,6/3/2018,32
1925,Yemen,1/9/2018,40
1926,Pakistan,11/5/2018,43
1927,Russia,7/22/2018,22
1928,China,4/21/2018,35
1929,Cuba,8/16/2018,47
1930,Sweden,11/11/2018,37
1931,Republic of the Congo,9/23/2018,18
1932,Portugal,9/12/2018,49
1933,Ivory Coast,8/23/2018,18
1934,Bosnia and Herzegovina,6/23/2018,27
1935,Russia,1/29/2018,38
1936,Japan,1/13/2018,21
1937,Philippines,6/5/2018,33
1938,Norway,7/6/2018,33
1939,Morocco,1/3/2018,35
1940,Croatia,4/23/2018,27
1941,Russia,12/7/2018,24
1942,China,3/20/2018,19
1943,Indonesia,12/19/2018,26
1944,Latvia,8/7/2018,46
1945,Norway,3/3/2018,25
1946,China,9/15/2018,31
1947,China,3/14/2018,39
1948,China,10/9/2018,45
1949,China,9/19/2018,27
1950,Canada,8/20/2018,42
1951,Sweden,12/14/2018,34
1952,Albania,2/19/2018,35
1953,Indonesia,11/30/2018,42
1954,Colombia,7/22/2018,30
1955,China,11/12/2018,23
1956,Italy,5/24/2018,49
1957,Greece,7/28/2018,24
1958,Sweden,11/15/2018,28
1959,China,1/9/2018,24
1960,China,3/23/2018,25
1961,Czech Republic,5/6/2018,31
1962,China,4/17/2018,37
1963,Bangladesh,8/27/2018,25
1964,Greece,10/29/2018,43
1965,Brazil,12/25/2018,40
1966,Ukraine,7/3/2018,18
1967,Indonesia,6/9/2018,28
1968,Philippines,5/18/2018,30
1969,United States,12/30/2018,44
1970,Indonesia,7/14/2018,42
1971,Canada,5/6/2018,32
1972,China,12/26/2018,27
1973,United States,11/21/2018,32
1974,Russia,2/19/2018,48
1975,Ukraine,6/12/2018,39
1976,Peru,5/17/2018,31
1977,El Salvador,5/13/2018,29
1978,Poland,9/16/2018,42
1979,France,8/31/2018,39
1980,Bulgaria,3/9/2018,41
1981,Venezuela,2/22/2018,48
1982,Tajikistan,5/22/2018,20
1983,China,7/16/2018,47
1984,France,5/31/2018,35
1985,Madagascar,9/11/2018,49
1986,China,4/15/2018,33
1987,China,9/21/2018,28
1988,Czech Republic,1/17/2018,19
1989,China,11/20/2018,35
1990,France,3/3/2018,27
1991,Panama,10/20/2018,34
1992,Syria,12/30/2018,20
1993,China,4/26/2018,31
1994,Indonesia,8/1/2018,24
1995,Colombia,8/1/2018,42
1996,China,4/19/2018,33
1997,Thailand,9/21/2018,44
1998,China,4/29/2018,26
1999,Thailand,12/24/2018,42
2000,Marshall Islands,4/24/2018,20
2001,Indonesia,1/20/2019,26
2002,China,1/11/2019,43
2003,Indonesia,1/8/2019,46
2004,Poland,1/9/2019,42
2005,Yemen,1/29/2019,22
2006,South Africa,1/27/2019,21
2007,Palestinian Territory,1/11/2019,38
2008,Macao,1/29/2019,50
2009,Mongolia,1/5/2019,23
2010,Colombia,1/10/2019,34
2011,Peru,1/1/2019,47
2012,Colombia,1/13/2019,33
2013,New Caledonia,1/15/2019,26
2014,China,1/26/2019,21
2015,Morocco,1/3/2019,32
2016,Philippines,1/10/2019,45
2017,Honduras,1/1/2019,46
2018,China,1/29/2019,35
2019,Israel,1/12/2019,47
2020,China,1/23/2019,32
2021,Poland,1/23/2019,42
2022,Indonesia,1/8/2019,28
2023,Portugal,1/15/2019,22
2024,Indonesia,1/29/2019,35
2025,Poland,1/29/2019,31
2026,Czech Republic,1/8/2019,26
2027,Russia,1/25/2019,19
2028,Indonesia,1/30/2019,22
2029,Estonia,1/11/2019,47
2030,China,1/30/2019,31
2031,Russia,1/13/2019,45
2032,United States,1/14/2019,43
2033,Russia,1/28/2019,33
2034,Portugal,1/4/2019,33
2035,Vietnam,1/10/2019,40
2036,Lithuania,1/27/2019,29
2037,Cyprus,1/14/2019,25
2038,Dominican Republic,1/11/2019,26
2039,Russia,1/13/2019,36
2040,France,1/1/2019,38
2041,United States,1/20/2019,40
2042,Brazil,1/12/2019,47
2043,Brazil,1/10/2019,34
2044,Russia,1/12/2019,26
2045,Russia,1/26/2019,28
2046,China,1/16/2019,44
2047,Indonesia,1/29/2019,40
2048,Greece,1/9/2019,27
2049,China,1/2/2019,29
2050,Colombia,1/29/2019,29
2051,Philippines,1/30/2019,29
2052,France,1/21/2019,44
2053,Indonesia,1/18/2019,30
2054,Sri Lanka,1/11/2019,48
2055,Greece,1/30/2019,27
2056,Greece,1/17/2019,25
2057,Indonesia,1/26/2019,24
2058,China,1/25/2019,30
2059,China,1/24/2019,37
2060,Colombia,1/14/2019,42
2061,Indonesia,1/28/2019,45
2062,China,1/9/2019,19
2063,Sweden,1/29/2019,34
2064,Sweden,1/27/2019,21
2065,Comoros,1/10/2019,19
2066,Thailand,1/8/2019,38
2067,Brazil,1/20/2019,27
2068,Indonesia,1/19/2019,30
2069,Philippines,1/25/2019,35
2070,China,1/13/2019,18
2071,China,1/17/2019,33
2072,Indonesia,1/24/2019,20
2073,Philippines,1/27/2019,39
2074,Brazil,1/15/2019,42
2075,China,1/27/2019,47
2076,Costa Rica,1/17/2019,37
2077,Philippines,1/15/2019,41
2078,Senegal,1/25/2019,22
2079,Cuba,1/22/2019,38
2080,Philippines,1/29/2019,35
2081,Indonesia,1/23/2019,49
2082,Croatia,1/13/2019,43
2083,United States,1/13/2019,49
2084,Brazil,1/1/2019,24
2085,Venezuela,1/23/2019,47
2086,Italy,1/18/2019,49
2087,China,1/17/2019,42
2088,China,1/1/2019,41
2089,Poland,1/28/2019,26
2090,Greece,1/18/2019,50
2091,Sweden,1/30/2019,48
2092,Northern Mariana Islands,1/21/2019,44
2093,Malaysia,1/6/2019,35
2094,Armenia,1/8/2019,19
2095,Mexico,1/29/2019,38
2096,Philippines,1/23/2019,41
2097,Colombia,1/26/2019,50
2098,Japan,1/16/2019,37
2099,Malaysia,1/23/2019,23
2100,Poland,1/27/2019,18
2101,Indonesia,1/25/2019,49
2102,Egypt,1/18/2019,33
2103,Colombia,1/20/2019,36
2104,Portugal,1/23/2019,18
2105,Poland,1/26/2019,45
2106,Azerbaijan,1/18/2019,30
2107,Philippines,1/6/2019,41
2108,New Zealand,1/13/2019,45
2109,Indonesia,1/20/2019,21
2110,Paraguay,1/8/2019,24
2111,Thailand,1/1/2019,21
2112,Russia,1/24/2019,43
2113,Indonesia,1/3/2019,19
2114,Russia,1/3/2019,38
2115,China,1/23/2019,22
2116,Brazil,1/25/2019,28
2117,Honduras,1/12/2019,47
2118,Portugal,1/17/2019,20
2119,China,1/9/2019,37
2120,Hungary,1/13/2019,19
2121,United States,1/25/2019,29
2122,China,1/15/2019,24
2123,Honduras,1/30/2019,46
2124,Philippines,1/18/2019,27
2125,Argentina,1/23/2019,24
2126,Japan,1/27/2019,45
2127,China,1/19/2019,37
2128,Myanmar,1/10/2019,31
2129,China,1/1/2019,19
2130,China,1/3/2019,44
2131,Democratic Republic of the Congo,1/9/2019,45
2132,Yemen,1/19/2019,37
2133,Indonesia,1/30/2019,28
2134,China,1/23/2019,23
2135,Philippines,1/18/2019,28
2136,Poland,1/30/2019,40
2137,Argentina,1/2/2019,26
2138,Macedonia,1/2/2019,41
2139,Russia,1/17/2019,38
2140,Israel,1/8/2019,50
2141,Argentina,1/29/2019,49
2142,Philippines,1/4/2019,30
2143,Indonesia,1/24/2019,46
2144,Peru,1/11/2019,35
2145,Indonesia,1/15/2019,29
2146,Mexico,1/25/2019,37
2147,Mexico,1/10/2019,40
2148,Russia,1/29/2019,43
2149,Philippines,1/6/2019,39
2150,Mexico,1/27/2019,48
2151,Philippines,1/19/2019,43
2152,Zimbabwe,1/29/2019,50
2153,United States,1/23/2019,39
2154,Ireland,1/3/2019,43
2155,Japan,1/23/2019,40
2156,Nigeria,1/30/2019,35
2157,Netherlands,1/24/2019,21
2158,Indonesia,1/20/2019,32
2159,France,1/6/2019,30
2160,Brazil,1/22/2019,19
2161,Senegal,1/24/2019,18
2162,Ukraine,1/14/2019,21
2163,Indonesia,1/6/2019,37
2164,China,1/26/2019,41
2165,Poland,1/2/2019,48
2166,Ukraine,1/19/2019,39
2167,Armenia,1/29/2019,30
2168,Iran,1/30/2019,32
2169,South Korea,1/13/2019,31
2170,Indonesia,1/29/2019,27
2171,Brazil,1/28/2019,20
2172,Tanzania,1/16/2019,27
2173,Indonesia,1/30/2019,20
2174,Morocco,1/14/2019,46
2175,Greece,1/6/2019,31
2176,Russia,1/2/2019,28
2177,Malawi,1/20/2019,49
2178,South Georgia and the South Sandwich Islands,1/12/2019,35
2179,Indonesia,1/21/2019,24
2180,Italy,1/1/2019,34
2181,Russia,1/9/2019,26
2182,Sweden,1/13/2019,37
2183,Canada,1/28/2019,22
2184,Indonesia,1/30/2019,19
2185,Canada,1/22/2019,23
2186,Poland,1/5/2019,24
2187,Sweden,1/5/2019,31
2188,Philippines,1/14/2019,44
2189,China,1/19/2019,37
2190,Peru,1/7/2019,39
2191,China,1/24/2019,20
2192,South Africa,1/18/2019,38
2193,Peru,1/5/2019,40
2194,China,1/22/2019,35
2195,Brazil,1/23/2019,32
2196,Indonesia,1/11/2019,25
2197,Russia,1/16/2019,37
2198,Philippines,1/4/2019,34
2199,Poland,1/9/2019,48
2200,Argentina,1/16/2019,19
2201,France,1/13/2019,37
2202,Philippines,1/21/2019,32
2203,Indonesia,1/27/2019,24
2204,China,1/22/2019,40
2205,Albania,1/15/2019,24
2206,Brazil,1/12/2019,47
2207,Mongolia,1/15/2019,26
2208,Nigeria,1/9/2019,34
2209,Vietnam,1/24/2019,26
2210,Nigeria,1/4/2019,39
2211,United States,1/29/2019,27
2212,Russia,1/11/2019,20
2213,Pakistan,1/13/2019,39
2214,Russia,1/1/2019,38
2215,Russia,1/1/2019,47
2216,Ethiopia,1/24/2019,46
2217,Belarus,1/28/2019,27
2218,Poland,1/10/2019,24
2219,Indonesia,1/12/2019,50
2220,Colombia,1/26/2019,49
2221,China,1/8/2019,34
2222,Poland,1/26/2019,22
2223,Vietnam,1/9/2019,47
2224,Indonesia,1/8/2019,33
2225,Argentina,1/22/2019,36
2226,Russia,1/28/2019,44
2227,Malta,1/30/2019,30
2228,Kazakhstan,1/23/2019,47
2229,Poland,1/6/2019,21
2230,Indonesia,1/13/2019,32
2231,Indonesia,1/1/2019,26
2232,France,1/11/2019,31
2233,China,1/4/2019,28
2234,Indonesia,1/20/2019,46
2235,Norway,1/11/2019,18
2236,Indonesia,1/27/2019,46
2237,Indonesia,1/30/2019,33
2238,China,1/26/2019,37
2239,Ecuador,1/2/2019,26
2240,Poland,1/4/2019,35
2241,Japan,1/12/2019,22
2242,Sweden,1/21/2019,28
2243,Myanmar,1/8/2019,35
2244,Macedonia,1/19/2019,19
2245,Indonesia,1/13/2019,29
2246,China,1/19/2019,36
2247,United States,1/19/2019,41
2248,China,1/16/2019,21
2249,Brazil,1/7/2019,44
2250,Indonesia,1/16/2019,43
2251,Portugal,1/6/2019,46
2252,Indonesia,1/29/2019,25
2253,Indonesia,1/10/2019,38
2254,Czech Republic,1/30/2019,27
2255,Pakistan,1/9/2019,45
2256,Indonesia,1/22/2019,33
2257,Honduras,1/1/2019,39
2258,Russia,1/15/2019,48
2259,Argentina,1/14/2019,27
2260,Morocco,1/12/2019,30
2261,Armenia,1/3/2019,46
2262,China,1/9/2019,39
2263,Colombia,1/24/2019,24
2264,Indonesia,1/29/2019,39
2265,Finland,1/15/2019,39
2266,North Korea,1/28/2019,29
2267,Germany,1/15/2019,30
2268,Russia,1/9/2019,50
2269,Portugal,1/29/2019,31
2270,Poland,1/10/2019,33
2271,Philippines,1/19/2019,29
2272,Greece,1/7/2019,50
2273,China,1/8/2019,49
2274,Somalia,1/21/2019,30
2275,Poland,1/3/2019,34
2276,Argentina,1/2/2019,33
2277,Brazil,1/15/2019,40
2278,Russia,1/17/2019,26
2279,China,1/15/2019,19
2280,Portugal,1/27/2019,34
2281,China,1/12/2019,49
2282,Poland,1/14/2019,47
2283,France,1/11/2019,44
2284,Palestinian Territory,1/19/2019,29
2285,Indonesia,1/3/2019,31
2286,Sweden,1/20/2019,33
2287,Peru,1/12/2019,39
2288,Russia,1/21/2019,28
2289,Russia,1/14/2019,23
2290,China,1/6/2019,25
2291,Russia,1/29/2019,27
2292,Bangladesh,1/1/2019,29
2293,Indonesia,1/1/2019,29
2294,Indonesia,1/10/2019,50
2295,United States,1/5/2019,48
2296,Czech Republic,1/28/2019,24
2297,Thailand,1/9/2019,41
2298,China,1/4/2019,19
2299,China,1/14/2019,44
2300,Egypt,1/2/2019,35
2301,China,1/7/2019,44
2302,China,1/29/2019,50
2303,China,1/27/2019,29
2304,Colombia,1/14/2019,19
2305,Indonesia,1/17/2019,48
2306,Qatar,1/16/2019,28
2307,Portugal,1/5/2019,25
2308,Russia,1/6/2019,35
2309,Serbia,1/13/2019,36
2310,United Kingdom,1/15/2019,25
2311,China,1/11/2019,24
2312,Philippines,1/8/2019,45
2313,Brazil,1/18/2019,32
2314,France,1/16/2019,36
2315,Philippines,1/25/2019,37
2316,Indonesia,1/16/2019,18
2317,France,1/28/2019,22
2318,Colombia,1/24/2019,26
2319,Nicaragua,1/1/2019,26
2320,Czech Republic,1/4/2019,31
2321,Iran,1/13/2019,36
2322,Belarus,1/10/2019,35
2323,Nigeria,1/12/2019,43
2324,China,1/15/2019,38
2325,Ireland,1/25/2019,18
2326,China,1/22/2019,46
2327,Venezuela,1/12/2019,45
2328,Brazil,1/26/2019,35
2329,France,1/2/2019,30
2330,China,1/27/2019,36
2331,Uzbekistan,1/15/2019,47
2332,France,1/24/2019,21
2333,Armenia,1/5/2019,27
2334,Greece,1/15/2019,31
2335,Afghanistan,1/16/2019,21
2336,Norway,1/30/2019,45
2337,Japan,1/22/2019,42
2338,Indonesia,1/8/2019,33
2339,Sweden,1/4/2019,50
2340,Venezuela,1/6/2019,40
2341,United States,1/9/2019,35
2342,Canada,1/18/2019,43
2343,Sweden,1/27/2019,46
2344,Indonesia,1/1/2019,44
2345,Malaysia,1/5/2019,29
2346,China,1/2/2019,39
2347,Iran,1/4/2019,41
2348,Indonesia,1/23/2019,36
2349,China,1/6/2019,29
2350,Canada,1/28/2019,34
2351,Portugal,1/16/2019,40
2352,China,1/30/2019,22
2353,Bulgaria,1/14/2019,45
2354,Indonesia,1/4/2019,38
2355,Philippines,1/22/2019,39
2356,Portugal,1/20/2019,32
2357,Pakistan,1/24/2019,28
2358,Poland,1/29/2019,43
2359,Philippines,1/13/2019,43
2360,China,1/8/2019,28
2361,Costa Rica,1/10/2019,39
2362,Sweden,1/29/2019,50
2363,Brazil,1/20/2019,18
2364,Indonesia,1/17/2019,19
2365,Poland,1/8/2019,18
2366,Philippines,1/8/2019,46
2367,Brazil,1/29/2019,37
2368,Peru,1/25/2019,47
2369,China,1/25/2019,50
2370,Syria,1/30/2019,47
2371,France,1/11/2019,46
2372,Pakistan,1/6/2019,31
2373,Brazil,1/7/2019,32
2374,Myanmar,1/23/2019,27
2375,Indonesia,1/5/2019,35
2376,China,1/14/2019,20
2377,Indonesia,1/4/2019,27
2378,Russia,1/24/2019,18
2379,Indonesia,1/13/2019,25
2380,Yemen,1/1/2019,18
2381,Indonesia,1/28/2019,39
2382,Vietnam,1/7/2019,45
2383,Philippines,1/19/2019,37
2384,Indonesia,1/14/2019,31
2385,Philippines,1/29/2019,41
2386,Bulgaria,1/13/2019,18
2387,Russia,1/14/2019,40
2388,Poland,1/11/2019,20
2389,Colombia,1/22/2019,34
2390,Russia,1/13/2019,39
2391,Czech Republic,1/11/2019,46
2392,Brazil,1/26/2019,46
2393,China,1/25/2019,23
2394,China,1/27/2019,49
2395,Indonesia,1/11/2019,48
2396,Finland,1/20/2019,22
2397,Serbia,1/29/2019,38
2398,Russia,1/28/2019,47
2399,China,1/15/2019,24
2400,French Polynesia,1/22/2019,47
2401,China,1/24/2019,50
2402,Portugal,1/11/2019,38
2403,Indonesia,1/27/2019,37
2404,Netherlands,1/28/2019,35
2405,Belgium,1/18/2019,48
2406,China,1/1/2019,36
2407,Brazil,1/22/2019,28
2408,Venezuela,1/24/2019,50
2409,Sierra Leone,1/7/2019,22
2410,Colombia,1/11/2019,48
2411,Ecuador,1/5/2019,47
2412,China,1/8/2019,29
2413,Peru,1/17/2019,46
2414,Armenia,1/24/2019,33
2415,Myanmar,1/6/2019,48
2416,China,1/22/2019,34
2417,Greece,1/26/2019,35
2418,Argentina,1/4/2019,40
2419,Colombia,1/23/2019,47
2420,Honduras,1/19/2019,34
2421,Japan,1/11/2019,23
2422,Liechtenstein,1/8/2019,18
2423,Philippines,1/22/2019,29
2424,China,1/10/2019,36
2425,Sweden,1/8/2019,35
2426,United Kingdom,1/26/2019,44
2427,Nigeria,1/15/2019,30
2428,Philippines,1/10/2019,37
2429,Togo,1/27/2019,49
2430,Indonesia,1/27/2019,26
2431,China,1/22/2019,47
2432,Poland,1/1/2019,45
2433,Indonesia,1/6/2019,38
2434,Democratic Republic of the Congo,1/11/2019,23
2435,Philippines,1/18/2019,33
2436,United States,1/22/2019,42
2437,Japan,1/15/2019,29
2438,Portugal,1/29/2019,21
2439,Indonesia,1/27/2019,20
2440,Pakistan,1/14/2019,22
2441,China,1/26/2019,19
2442,Colombia,1/27/2019,48
2443,Ukraine,1/4/2019,26
2444,Ghana,1/4/2019,37
2445,Estonia,1/2/2019,44
2446,Sweden,1/7/2019,23
2447,Sweden,1/29/2019,20
2448,Namibia,1/9/2019,29
2449,China,1/29/2019,43
2450,France,1/4/2019,28
2451,Russia,1/2/2019,33
2452,Yemen,1/18/2019,46
2453,China,1/28/2019,27
2454,Haiti,1/26/2019,21
2455,Thailand,1/14/2019,19
2456,Mexico,1/15/2019,38
2457,China,1/19/2019,46
2458,France,1/4/2019,21
2459,China,1/28/2019,26
2460,Philippines,1/14/2019,32
2461,France,1/4/2019,39
2462,Japan,1/20/2019,30
2463,Indonesia,1/20/2019,44
2464,Indonesia,1/25/2019,19
2465,Portugal,1/13/2019,50
2466,Malaysia,1/8/2019,25
2467,Ukraine,1/18/2019,33
2468,China,1/10/2019,46
2469,Morocco,1/12/2019,33
2470,Philippines,1/12/2019,22
2471,Russia,1/4/2019,37
2472,Indonesia,1/3/2019,31
2473,Russia,1/2/2019,32
2474,Ukraine,1/23/2019,32
2475,Russia,1/21/2019,21
2476,Poland,1/1/2019,24
2477,South Africa,1/13/2019,41
2478,Philippines,1/14/2019,40
2479,Haiti,1/4/2019,27
2480,Indonesia,1/12/2019,20
2481,China,1/9/2019,31
2482,Mexico,1/16/2019,27
2483,Thailand,1/3/2019,47
2484,Chile,1/2/2019,31
2485,France,1/25/2019,31
2486,China,1/3/2019,43
2487,Vietnam,1/17/2019,37
2488,China,1/28/2019,48
2489,United States,1/2/2019,37
2490,Honduras,1/20/2019,45
2491,Russia,1/22/2019,43
2492,Vietnam,1/26/2019,34
2493,Peru,1/22/2019,37
2494,Nigeria,1/6/2019,33
2495,Finland,1/8/2019,38
2496,Yemen,1/28/2019,35
2497,Portugal,1/27/2019,23
2498,Russia,1/26/2019,45
2499,China,1/29/2019,38
2500,Indonesia,1/20/2019,40
2501,Peru,1/14/2019,33
2502,Indonesia,1/29/2019,37
2503,France,1/13/2019,41
2504,United States,1/19/2019,43
2505,Indonesia,1/13/2019,35
2506,Mongolia,1/15/2019,23
2507,Lithuania,1/11/2019,18
2508,Portugal,1/17/2019,25
2509,Colombia,1/25/2019,23
2510,China,1/21/2019,46
2511,United States,1/29/2019,41
2512,China,1/30/2019,25
2513,Ukraine,1/10/2019,24
2514,Iran,1/2/2019,29
2515,Ukraine,1/30/2019,41
2516,China,1/21/2019,35
2517,Brazil,1/27/2019,49
2518,China,1/16/2019,37
2519,Finland,1/15/2019,25
2520,United States,1/24/2019,38
2521,China,1/4/2019,42
2522,Brazil,1/8/2019,29
2523,Sweden,1/27/2019,37
2524,Japan,1/22/2019,18
2525,Indonesia,1/7/2019,46
2526,Honduras,1/16/2019,31
2527,Argentina,1/5/2019,46
2528,Morocco,1/16/2019,22
2529,Portugal,1/18/2019,33
2530,Indonesia,1/5/2019,33
2531,China,1/29/2019,23
2532,Japan,1/12/2019,37
2533,Slovenia,1/5/2019,20
2534,United States,1/8/2019,48
2535,China,1/14/2019,28
2536,Armenia,1/30/2019,18
2537,Kosovo,1/3/2019,32
2538,Canada,1/1/2019,44
2539,Ethiopia,1/29/2019,19
2540,China,1/6/2019,35
2541,Argentina,1/19/2019,34
2542,France,1/29/2019,28
2543,United States,1/19/2019,47
2544,Philippines,1/1/2019,46
2545,Indonesia,1/11/2019,18
2546,China,1/14/2019,50
2547,Philippines,1/24/2019,31
2548,Indonesia,1/4/2019,25
2549,Thailand,1/1/2019,28
2550,Guatemala,1/5/2019,30
2551,Peru,1/17/2019,38
2552,Peru,1/26/2019,48
2553,China,1/8/2019,26
2554,Philippines,1/12/2019,50
2555,Argentina,1/12/2019,37
2556,Brazil,1/13/2019,22
2557,Iran,1/1/2019,46
2558,Argentina,1/23/2019,45
2559,China,1/22/2019,36
2560,Indonesia,1/29/2019,24
2561,United States,1/25/2019,41
2562,Honduras,1/18/2019,31
2563,Russia,1/12/2019,41
2564,Philippines,1/25/2019,30
2565,China,1/4/2019,35
2566,Iran,1/26/2019,19
2567,Palestinian Territory,1/30/2019,42
2568,Thailand,1/28/2019,43
2569,China,1/8/2019,33
2570,Central African Republic,1/18/2019,44
2571,Venezuela,1/24/2019,36
2572,Thailand,1/2/2019,27
2573,Russia,1/18/2019,41
2574,Czech Republic,1/15/2019,38
2575,Brazil,1/29/2019,38
2576,Brazil,1/11/2019,19
2577,Somalia,1/27/2019,44
2578,China,1/8/2019,40
2579,Japan,1/5/2019,28
2580,Japan,1/1/2019,41
2581,China,1/9/2019,44
2582,Honduras,1/4/2019,40
2583,Niger,1/30/2019,44
2584,Mexico,1/29/2019,49
2585,Poland,1/9/2019,19
2586,Mexico,1/24/2019,34
2587,Russia,1/21/2019,27
2588,China,1/8/2019,28
2589,Sweden,1/25/2019,26
2590,Bulgaria,1/2/2019,33
2591,Indonesia,1/12/2019,31
2592,Indonesia,1/24/2019,20
2593,Philippines,1/17/2019,47
2594,France,1/12/2019,50
